NaN,NaN,-88,-92,-77,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-86,-85,NaN,-79,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-86,-84,NaN,-75,-76,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-86,-84,NaN,-75,-76,NaN,NaN,NaN,NaN,NaN,NaN,3
-95,NaN,-84,-88,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-91,NaN,NaN,-88,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-91,NaN,-86,-88,-73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-91,-86,-84,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-86,-84,NaN,-75,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-77,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-91,-88,-77,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-86,-88,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-87,NaN,-71,-76,NaN,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-87,NaN,-71,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-88,-90,NaN,-71,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-88,-88,NaN,-71,-76,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-88,-88,NaN,-71,-76,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-89,NaN,NaN,-71,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-90,NaN,-91,-72,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-91,-86,-91,-72,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-91,-88,-91,-72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-72,NaN,-89,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-72,-73,-89,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-82,NaN,-75,-72,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-82,NaN,-74,-72,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,-74,NaN,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,-74,NaN,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,NaN,-93,NaN,-93,NaN,NaN,NaN,NaN,3
NaN,NaN,-88,-82,NaN,-74,NaN,-93,NaN,NaN,NaN,NaN,3
NaN,NaN,-89,-80,NaN,-74,NaN,-93,NaN,NaN,NaN,NaN,3
-86,NaN,-87,-91,-75,-86,NaN,NaN,NaN,NaN,NaN,NaN,3
-86,NaN,-87,-91,-74,-86,NaN,NaN,NaN,NaN,NaN,NaN,3
-86,NaN,-87,-91,-77,-74,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,-73,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,-73,-86,-94,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-81,-78,-74,NaN,-92,NaN,NaN,NaN,NaN,3
-86,NaN,-88,-82,-74,-74,NaN,-92,NaN,NaN,NaN,NaN,3
-86,NaN,-88,-81,-78,-74,NaN,-91,NaN,NaN,NaN,NaN,3
-86,NaN,-88,-82,-78,-74,NaN,-91,NaN,NaN,NaN,NaN,3
NaN,-94,NaN,-81,-78,-74,-87,-93,NaN,NaN,NaN,NaN,3
NaN,-94,NaN,-81,-77,-74,-86,-93,NaN,NaN,NaN,NaN,3
NaN,-94,NaN,-81,-77,-74,-86,-92,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-77,-74,-86,-92,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,NaN,-74,NaN,-92,NaN,NaN,NaN,NaN,3
NaN,NaN,-82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-83,NaN,-76,NaN,-88,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,-77,NaN,-90,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-77,-75,-90,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-77,-75,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-77,NaN,-89,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,-78,-77,-89,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-79,-76,-90,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-77,-76,-90,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-82,NaN,-78,-75,-90,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-83,NaN,-79,-79,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-79,-86,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-79,-84,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-79,-85,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-83,NaN,-76,-85,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-82,NaN,-75,-85,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-82,NaN,-75,-83,-89,-94,NaN,NaN,NaN,NaN,3
NaN,NaN,-83,NaN,-78,-83,-89,-94,NaN,NaN,NaN,NaN,3
NaN,NaN,-83,-92,-78,-83,-89,-94,NaN,NaN,NaN,NaN,3
-92,NaN,-83,-84,-77,NaN,-88,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-83,-87,-74,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-83,-92,-76,NaN,-85,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-92,-77,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-92,-77,-82,-86,NaN,NaN,-92,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-82,-86,NaN,NaN,-92,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,-86,NaN,-92,NaN,-92,NaN,NaN,3
NaN,NaN,-85,-92,-75,-82,NaN,-92,NaN,-92,NaN,NaN,3
NaN,NaN,-85,-92,-76,-82,NaN,-89,NaN,-92,NaN,NaN,3
NaN,NaN,-87,-92,-81,-82,NaN,-91,NaN,-92,NaN,NaN,3
NaN,NaN,-87,NaN,-78,-82,NaN,-91,NaN,-92,NaN,NaN,3
NaN,NaN,-82,NaN,-77,-88,NaN,-91,NaN,-92,NaN,NaN,3
NaN,NaN,-82,NaN,-78,-88,-86,-90,NaN,-92,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,NaN,-86,-91,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,-87,-91,NaN,-92,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,-87,-91,NaN,-92,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,-80,-87,-91,NaN,-92,NaN,NaN,3
-92,NaN,-85,NaN,-75,NaN,-87,NaN,NaN,NaN,NaN,NaN,3
-93,NaN,-85,NaN,-79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-93,NaN,-85,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-93,NaN,NaN,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-82,-88,NaN,NaN,-96,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,-88,-95,NaN,-96,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-81,NaN,-95,NaN,-96,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-81,NaN,-95,NaN,NaN,NaN,NaN,3
-91,NaN,-84,NaN,-75,-81,NaN,NaN,NaN,-91,NaN,NaN,3
-92,NaN,-84,NaN,-78,NaN,NaN,NaN,NaN,-91,NaN,NaN,3
-92,NaN,-84,NaN,-78,-79,NaN,NaN,NaN,-91,NaN,NaN,3
NaN,NaN,-85,NaN,-78,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,-78,-79,NaN,-91,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,-98,-76,NaN,NaN,-91,NaN,NaN,NaN,NaN,3
NaN,NaN,-86,-98,-75,NaN,NaN,-89,NaN,-92,NaN,NaN,3
NaN,NaN,-84,-98,-77,-84,NaN,-92,NaN,-92,NaN,NaN,3
-90,NaN,-84,NaN,-75,-81,NaN,-92,NaN,-92,NaN,NaN,3
-90,NaN,-84,NaN,-75,-81,-87,-92,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,-81,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-81,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-81,-89,-92,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,NaN,-79,-88,-92,NaN,NaN,NaN,NaN,3
-91,NaN,-84,NaN,NaN,-80,-88,NaN,NaN,NaN,NaN,NaN,3
-90,NaN,-84,NaN,NaN,-80,-86,NaN,NaN,NaN,NaN,NaN,3
-94,NaN,-84,NaN,-74,-80,-93,NaN,NaN,NaN,NaN,NaN,3
-94,NaN,NaN,NaN,-76,-80,-93,NaN,NaN,NaN,NaN,NaN,3
-94,NaN,NaN,NaN,-75,-81,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,-80,-87,NaN,NaN,-93,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,-80,-87,-90,NaN,-93,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,NaN,-91,NaN,-93,NaN,NaN,3
NaN,NaN,-84,NaN,NaN,-80,NaN,-91,NaN,NaN,NaN,NaN,3
-91,NaN,-84,NaN,NaN,NaN,NaN,-91,NaN,NaN,NaN,NaN,3
-91,NaN,-84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-89,NaN,-83,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-89,NaN,-83,NaN,-76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-89,NaN,-84,NaN,-75,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-83,NaN,-75,-80,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-83,NaN,-76,-80,-87,NaN,NaN,-93,NaN,NaN,3
NaN,NaN,-83,NaN,-75,-80,-87,-92,NaN,-93,NaN,NaN,3
NaN,NaN,-84,NaN,-76,-80,-85,-91,NaN,-93,NaN,NaN,3
NaN,NaN,-84,NaN,-75,NaN,-93,-91,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,-94,-75,NaN,-93,-92,NaN,NaN,NaN,NaN,3
-92,NaN,-83,-94,-76,NaN,NaN,-90,NaN,NaN,NaN,NaN,3
-90,NaN,-83,-94,-76,NaN,NaN,-91,NaN,NaN,NaN,NaN,3
-90,NaN,-84,NaN,-76,NaN,NaN,-91,NaN,NaN,NaN,NaN,3
-90,NaN,-84,NaN,-74,NaN,-86,-98,NaN,NaN,NaN,NaN,3
-95,NaN,-84,NaN,-74,-81,-86,-91,NaN,NaN,NaN,NaN,3
-95,NaN,-84,-95,-74,-81,-88,-91,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,-95,NaN,NaN,-88,-92,NaN,NaN,NaN,NaN,3
-92,NaN,-83,-95,NaN,NaN,NaN,-92,NaN,NaN,NaN,NaN,3
-93,NaN,-83,NaN,-73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-93,NaN,-83,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-93,NaN,-83,NaN,-75,-82,-86,NaN,NaN,-93,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-82,-86,-91,NaN,-93,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,-88,-95,NaN,-93,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,-88,-95,NaN,-92,NaN,NaN,3
NaN,NaN,-86,NaN,-74,NaN,-90,-94,NaN,-92,NaN,NaN,3
-90,NaN,-84,NaN,-74,NaN,-87,-93,NaN,-92,NaN,NaN,3
-91,NaN,-84,NaN,-74,NaN,-87,-93,NaN,-92,NaN,NaN,3
-91,NaN,NaN,NaN,-76,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,-82,-86,-90,NaN,-91,NaN,NaN,3
NaN,NaN,-86,NaN,-76,-80,NaN,-92,NaN,-91,NaN,NaN,3
-92,NaN,-84,NaN,-76,-80,NaN,-92,NaN,NaN,NaN,NaN,3
-91,NaN,-83,NaN,-76,-82,NaN,NaN,NaN,NaN,NaN,NaN,3
-91,NaN,-83,NaN,-76,-82,NaN,-92,NaN,NaN,NaN,NaN,3
-91,NaN,-83,NaN,-75,-81,-86,-92,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-76,-81,-88,-91,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,-75,-81,-88,-92,NaN,-93,NaN,NaN,3
NaN,NaN,-85,NaN,-76,-81,NaN,-92,NaN,-93,NaN,NaN,3
NaN,NaN,-84,NaN,-76,-82,NaN,-92,NaN,-91,NaN,NaN,3
NaN,NaN,-84,NaN,-76,-82,NaN,-92,NaN,-91,NaN,NaN,3
NaN,NaN,-84,NaN,NaN,-82,NaN,NaN,NaN,-91,NaN,NaN,3
NaN,NaN,-85,NaN,-77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,NaN,-88,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,NaN,NaN,-88,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,NaN,-83,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-84,NaN,NaN,-83,-86,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-87,NaN,NaN,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-86,NaN,NaN,NaN,-88,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-86,NaN,-74,NaN,-87,NaN,NaN,NaN,NaN,NaN,3
-92,NaN,-85,NaN,-74,NaN,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,-82,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,-82,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,-83,NaN,-91,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-75,-83,NaN,-91,NaN,NaN,NaN,NaN,3
-90,NaN,-86,NaN,-75,-83,NaN,-91,NaN,NaN,NaN,NaN,3
-91,NaN,-86,NaN,-77,NaN,NaN,-98,NaN,NaN,NaN,NaN,3
-93,NaN,-86,NaN,-78,NaN,NaN,-98,NaN,NaN,NaN,NaN,3
-93,NaN,-86,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-93,NaN,NaN,NaN,-73,NaN,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-73,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,-73,-84,-86,-94,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,NaN,NaN,-84,-87,-93,NaN,NaN,NaN,NaN,3
NaN,NaN,-88,NaN,NaN,-83,-88,-93,NaN,NaN,NaN,NaN,3
NaN,NaN,-88,NaN,-73,-83,-89,-93,NaN,NaN,NaN,NaN,3
NaN,NaN,-88,NaN,-77,-83,-89,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,-77,-84,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,NaN,-84,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,NaN,-84,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,NaN,-84,-88,-93,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,NaN,NaN,-92,-93,NaN,NaN,NaN,NaN,3
NaN,NaN,-87,NaN,NaN,NaN,-92,-93,NaN,NaN,NaN,NaN,3
-89,NaN,NaN,NaN,-76,NaN,-92,NaN,NaN,NaN,NaN,NaN,3
-89,NaN,NaN,NaN,-77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-89,NaN,NaN,NaN,-78,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-74,NaN,-87,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-74,-92,-87,-89,NaN,NaN,NaN,NaN,3
NaN,NaN,-85,-90,-76,-92,-85,-89,NaN,NaN,NaN,NaN,3
-89,NaN,-85,-89,-76,-92,-87,-90,NaN,NaN,NaN,NaN,3
-89,NaN,-85,-89,-76,-92,-87,-90,NaN,NaN,NaN,NaN,3
-89,NaN,-85,NaN,-76,-92,-87,-90,NaN,NaN,NaN,NaN,3
-89,NaN,-84,NaN,-75,NaN,-86,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-86,NaN,-74,-84,-86,NaN,NaN,-94,NaN,NaN,3
NaN,NaN,-86,NaN,-78,-84,-95,NaN,NaN,-94,NaN,NaN,3
NaN,NaN,-94,NaN,-78,-82,-95,NaN,NaN,-94,NaN,NaN,3
NaN,NaN,-94,NaN,NaN,-82,NaN,NaN,NaN,NaN,NaN,NaN,3
-90,NaN,-86,NaN,-73,-87,NaN,NaN,NaN,NaN,-94,NaN,3
-92,NaN,-84,-84,-73,-82,NaN,NaN,NaN,NaN,-94,NaN,3
-92,NaN,-88,-84,NaN,-89,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-88,NaN,-74,-87,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-74,-87,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-74,-86,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-96,NaN,NaN,-73,-86,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,-96,NaN,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-95,NaN,NaN,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-95,NaN,NaN,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
-95,NaN,NaN,NaN,-76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-73,NaN,NaN,NaN,NaN,-93,NaN,NaN,3
NaN,NaN,NaN,NaN,-73,NaN,NaN,NaN,NaN,-93,NaN,NaN,3
NaN,NaN,NaN,NaN,-74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,-77,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,-77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,-76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-87,-76,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-90,-89,-76,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-90,-89,-77,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-90,-91,-76,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-91,-76,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-91,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-77,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-77,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-77,-78,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-88,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-91,-88,-76,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-91,NaN,-76,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-90,NaN,-76,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,NaN,-76,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,NaN,-76,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,NaN,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-91,NaN,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,-89,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,-89,-77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,-89,-77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,-89,-77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-93,-88,-76,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-74,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-76,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-88,-76,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-88,-77,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-88,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-88,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-88,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-89,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-89,-77,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-81,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-92,-89,NaN,-81,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,-92,-89,-78,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-89,NaN,-81,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-89,-78,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,-78,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,-78,-79,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,NaN,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,-90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,-75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
NaN,NaN,NaN,NaN,NaN,-80,NaN,NaN,NaN,NaN,NaN,NaN,3
